2023-12-27 21:12:100 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:60 INFO  LoginPage :294 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-01 23:01:86 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:911 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:201 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:737 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:546 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:846 INFO  Homepage :40 - click on signUpLink [[ChromeDriver: chrome on windows (ae15e5176239fc4bd155ef4e47b008de)] -> css selector: a[href='/login']]
2024-01-01 23:01:857 INFO  NewLoginPage :48 - Login to your account message[[ChromeDriver: chrome on windows (ae15e5176239fc4bd155ef4e47b008de)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 23:01:881 INFO  NewLoginPage :53 - Enter email[[ChromeDriver: chrome on windows (ae15e5176239fc4bd155ef4e47b008de)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 23:01:19 INFO  NewLoginPage :58 - Enter password[[ChromeDriver: chrome on windows (ae15e5176239fc4bd155ef4e47b008de)] -> xpath: //input[@placeholder='Password']]
2024-01-01 23:01:88 INFO  NewLoginPage :63 - Click on Login Button[[ChromeDriver: chrome on windows (ae15e5176239fc4bd155ef4e47b008de)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 23:01:454 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:398 INFO  ContactPage :56 - Click on contactus [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //a[normalize-space()='Contact us']]
2024-01-01 23:01:607 INFO  ContactPage :61 - Verify get in touch [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-01 23:01:629 INFO  ContactPage :66 - Enter Name [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //input[@placeholder='Name']]
2024-01-01 23:01:739 INFO  ContactPage :71 - Enter Name [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //input[@placeholder='Email']]
2024-01-01 23:01:850 INFO  ContactPage :76 - Enter Name [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //input[@placeholder='Subject']]
2024-01-01 23:01:925 INFO  ContactPage :81 - Enter Message [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //textarea[@id='message']]
2024-01-01 23:01:14 INFO  ContactPage :89 - Click on submit button [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //input[@name='submit']]
2024-01-01 23:01:65 INFO  ContactPage :94 - Accepting the alert : 
2024-01-01 23:01:81 INFO  ContactPage :98 - Verify success text [[ChromeDriver: chrome on windows (f06475eb2cdf6c616848b7075369bc70)] -> xpath: //div[@class='status alert alert-success']]
2024-01-01 23:01:266 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:773 INFO  ProductPage :166 - Click on product [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //a[@href='/products']]
2024-01-01 23:01:865 INFO  CategoryPage :48 - Click on women [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //a[normalize-space()='Women']]
2024-01-01 23:01:915 INFO  CategoryPage :52 - Click on tops [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //div[@id='Women']//a[contains(text(),'Dress')]]
2024-01-01 23:01:154 INFO  CategoryPage :56 - Verify tops products text [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //h2[normalize-space()='Women - Dress Products']]
2024-01-01 23:01:186 INFO  CategoryPage :61 - Click on men [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //a[normalize-space()='Men']]
2024-01-01 23:01:353 INFO  CategoryPage :66 - Click on TShirt [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //a[normalize-space()='Tshirts']]
2024-01-01 23:01:944 INFO  CategoryPage :70 - Verify TShirt product text [[ChromeDriver: chrome on windows (c404c83a3269025e426fd944aafe4f58)] -> xpath: //h2[normalize-space()='Men - Tshirts Products']]
2024-01-01 23:01:78 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:341 INFO  ExtraPage :75 - Scroll down [[ChromeDriver: chrome on windows (c82586b9208174000ee18ea7984bd733)] -> css selector: div[class='single-widget'] h2]
2024-01-01 23:01:391 INFO  ExtraPage :81 - Verify subscription [[ChromeDriver: chrome on windows (c82586b9208174000ee18ea7984bd733)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 23:01:539 INFO  CheckOutPage :78 - Clicking on subscription arrow button : [[ChromeDriver: chrome on windows (c82586b9208174000ee18ea7984bd733)] -> xpath: //i[@class='fa fa-arrow-circle-o-right']]
2024-01-01 23:01:558 INFO  CheckOutPage :82 - Getting subscription success message : [[ChromeDriver: chrome on windows (c82586b9208174000ee18ea7984bd733)] -> xpath: //div[@class='alert-success alert']]
2024-01-01 23:01:695 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:78 INFO  ExtraPage :75 - Scroll down [[ChromeDriver: chrome on windows (fd3688fca64e92f75408db775261e822)] -> css selector: div[class='single-widget'] h2]
2024-01-01 23:01:98 INFO  ExtraPage :81 - Verify subscription [[ChromeDriver: chrome on windows (fd3688fca64e92f75408db775261e822)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 23:01:157 INFO  CheckOutPage :89 - Scroll up to (0,0)
2024-01-01 23:01:170 INFO  CheckOutPage :82 - Getting subscription success message : [[ChromeDriver: chrome on windows (fd3688fca64e92f75408db775261e822)] -> xpath: //div[@class='alert-success alert']]
2024-01-01 23:01:278 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:260 INFO  ExtraPage :65 - Click on test case [[ChromeDriver: chrome on windows (8d1e6e9c4f031f4c7f27cf9fa8d8d2a8)] -> xpath: //a[normalize-space()='Test Cases']]
2024-01-01 23:01:381 INFO  ExtraPage :70 - Verify test case TEST CASES
2024-01-01 23:01:503 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:960 INFO  ExtraPage :75 - Scroll down [[ChromeDriver: chrome on windows (3aa46df7104d83c2427917b48153ee02)] -> css selector: div[class='single-widget'] h2]
2024-01-01 23:01:977 INFO  ExtraPage :81 - Verify subscription [[ChromeDriver: chrome on windows (3aa46df7104d83c2427917b48153ee02)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 23:01:24 INFO  ExtraPage :86 - Enter email [[ChromeDriver: chrome on windows (3aa46df7104d83c2427917b48153ee02)] -> xpath: //input[@id='susbscribe_email']]
2024-01-01 23:01:214 INFO  ExtraPage :91 - Click on Arrow [[ChromeDriver: chrome on windows (3aa46df7104d83c2427917b48153ee02)] -> xpath: //button[@id='subscribe']]
2024-01-01 23:01:259 INFO  ExtraPage :96 - Verify success text [[ChromeDriver: chrome on windows (3aa46df7104d83c2427917b48153ee02)] -> xpath: //div[@class='alert-success alert']]
2024-01-01 23:01:353 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:409 INFO  ExtraPage :101 - Click on cart [[ChromeDriver: chrome on windows (c17759a3617ea3e7cb76c070d22525fb)] -> xpath: //a[normalize-space()='Cart']]
2024-01-01 23:01:298 INFO  ExtraPage :75 - Scroll down [[ChromeDriver: chrome on windows (c17759a3617ea3e7cb76c070d22525fb)] -> css selector: div[class='single-widget'] h2]
2024-01-01 23:01:338 INFO  ExtraPage :81 - Verify subscription [[ChromeDriver: chrome on windows (c17759a3617ea3e7cb76c070d22525fb)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-01 23:01:370 INFO  ExtraPage :86 - Enter email [[ChromeDriver: chrome on windows (c17759a3617ea3e7cb76c070d22525fb)] -> xpath: //input[@id='susbscribe_email']]
2024-01-01 23:01:494 INFO  ExtraPage :91 - Click on Arrow [[ChromeDriver: chrome on windows (c17759a3617ea3e7cb76c070d22525fb)] -> xpath: //button[@id='subscribe']]
2024-01-01 23:01:551 INFO  ExtraPage :96 - Verify success text [[ChromeDriver: chrome on windows (c17759a3617ea3e7cb76c070d22525fb)] -> xpath: //div[@class='alert-success alert']]
2024-01-01 23:01:688 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 23:01:293 INFO  ProductPage :250 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 23:01:351 INFO  ProductPage :257 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 23:01:368 INFO  ProductPage :285 - Click on view cart [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-01 23:01:725 INFO  ShoppingCartPage :80 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //li[@class='active']]
2024-01-01 23:01:749 INFO  ShoppingCartPage :84 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: (//a[normalize-space()='Proceed To Checkout'])[1]]
2024-01-01 23:01:835 INFO  ShoppingCartPage :89 - Clicking on register link on checkout popup : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-01 23:01:411 INFO  ShoppingCartPage :95 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@placeholder='Name']]
2024-01-01 23:01:527 INFO  ShoppingCartPage :97 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@data-qa='signup-email']]
2024-01-01 23:01:171 INFO  LoginPage :282 - Clicking on Signup button : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //button[normalize-space()='Signup']]
2024-01-01 23:01:234 INFO  LoginPage :176 - Selecting radio button against Mrs.
2024-01-01 23:01:287 INFO  LoginPage :181 - Enter password [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='password']]
2024-01-01 23:01:362 INFO  LoginPage :185 - Enter Day [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> css selector: #days]
2024-01-01 23:01:476 INFO  LoginPage :190 - Enter month [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //select[@id='months']]
2024-01-01 23:01:547 INFO  LoginPage :195 - Enter year [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //select[@id='years']]
2024-01-01 23:01:622 INFO  LoginPage :209 - Enter first name [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='first_name']]
2024-01-01 23:01:690 INFO  LoginPage :214 - Enter last name [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='last_name']]
2024-01-01 23:01:758 INFO  LoginPage :218 - Enter address1 [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='address1']]
2024-01-01 23:01:836 INFO  LoginPage :222 - Enter address2 [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='address2']]
2024-01-01 23:01:911 INFO  LoginPage :226 - Select country [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //select[@id='country']]
2024-01-01 23:01:961 INFO  LoginPage :230 - Enter state [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='state']]
2024-01-01 23:01:37 INFO  LoginPage :234 - Enter city [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='city']]
2024-01-01 23:01:112 INFO  LoginPage :238 - Enter code [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='zipcode']]
2024-01-01 23:01:189 INFO  LoginPage :242 - Enter number [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@id='mobile_number']]
2024-01-01 23:01:259 INFO  LoginPage :246 - Click on create account [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //button[contains(text(),'Create Account')]]
2024-01-01 23:01:542 INFO  LoginPage :289 - Getting account created message : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-01 23:01:564 INFO  LoginPage :254 - Click on continue button [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //a[contains(text(),'Continue')]]
2024-01-01 23:01:258 INFO  LoginPage :294 - Getting text from login page : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //li[10]//a[1]]
2024-01-01 23:01:14 INFO  Homepage :52 - CLicking on Cart header tab : [[[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 23:01:26 INFO  ShoppingCartPage :84 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: (//a[normalize-space()='Proceed To Checkout'])[1]]
2024-01-01 23:01:190 INFO  ShoppingCartPage :105 - Click on place order [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //a[normalize-space()='Place Order']]
2024-01-01 23:01:05 INFO  PaymentPage :60 - Sending Piyush Patel to Name on Card field : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@name='name_on_card']]
2024-01-01 23:01:105 INFO  PaymentPage :62 - Sending 4263982640269299 to Card Number : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@name='card_number']]
2024-01-01 23:01:167 INFO  PaymentPage :64 - Sending 837 to CVC field : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@placeholder='ex. 311']]
2024-01-01 23:01:253 INFO  PaymentPage :66 - Sending 02 to Month field : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@placeholder='MM']]
2024-01-01 23:01:321 INFO  PaymentPage :68 - Sending 2026 to Year field : [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //input[@placeholder='YYYY']]
2024-01-01 23:01:334 INFO  ShoppingCartPage :110 - Click on Pay button [[ChromeDriver: chrome on windows (4464b3270027ed1400471e8ecbcbed90)] -> xpath: //button[@id='submit']]
2024-01-01 23:01:263 INFO  ManageBrowser :30 - launching chrome browser
